epoch,likelihood,decodingST,decodingTS
131,"[[-2.5271334648132324, -2.764498710632324, -3.632763147354126], [-2.5254528522491455, -2.757655382156372, -3.629703998565674], [-2.525775671005249, -2.7575767040252686, -3.629645824432373], [-2.5257554054260254, -2.7576258182525635, -3.629525661468506], [-6.261157035827637, -5.534731864929199, -3.575334072113037]]","[[8.889636301854049e-08, 8.890321678478362e-08, 8.890153363341208e-08], [8.888935795266657e-08, 8.89089868155468e-08, 8.890825219268332e-08], [8.889025888770707e-08, 8.889132220909109e-08, 8.88959895644997e-08], [8.889203074370369e-08, 8.889293278744391e-08, 8.889630842993004e-08], [0.01871004645475197, 0.017897104358793738, 0.011203795939832227]]","[[0.12551495853170344, 0.16368774071806777, 0.24204316228266806], [0.13418910452132762, 0.17323113818916547, 0.2388016067200087], [0.13281833792557607, 0.161145848173074, 0.24033443006690683], [0.1369650027782949, 0.16252066061338513, 0.2446056666129654], [0.10185936611965787, 0.13615784935495964, 0.1776800350404649]]"
132,"[[-2.525815963745117, -2.7576797008514404, -3.629732131958008], [-2.52587628364563, -2.7575130462646484, -3.629462242126465], [-2.5252444744110107, -2.757591485977173, -3.629467487335205], [-2.52901554107666, -2.7612364292144775, -3.6299264430999756], [-6.2739152908325195, -5.535919189453125, -3.5733251571655273]]","[[8.889500618319125e-08, 8.88935048799884e-08, 8.889959363165939e-08], [8.890460696809296e-08, 8.888980638841291e-08, 8.889251616190665e-08], [8.889277883377847e-08, 8.890768612628616e-08, 8.889661092195383e-08], [8.889262105371596e-08, 8.889603784536557e-08, 8.889546907690893e-08], [0.01894692251745847, 0.017244100543469643, 0.01178736859082541]]","[[0.1364240535533131, 0.17284035034284165, 0.2441653820984346], [0.1358139780632547, 0.1689168349616165, 0.23923238948787556], [0.13399804117459116, 0.1610993866887739, 0.2408639494417278], [0.1420483828519912, 0.16249168622175494, 0.2373987761853894], [0.10066862496866556, 0.136772033205195, 0.1701222676915621]]"
133,"[[-2.5240681171417236, -2.7658281326293945, -3.6358895301818848], [-2.5259974002838135, -2.7574002742767334, -3.6293704509735107], [-2.526609182357788, -2.7587835788726807, -3.629988193511963], [-2.522817850112915, -2.754922866821289, -3.630214214324951], [-6.263173580169678, -5.535202980041504, -3.5750975608825684]]","[[8.889239116048375e-08, 8.889481622453059e-08, 8.890925149588079e-08], [8.888969180333776e-08, 8.88946101324814e-08, 8.890136591560653e-08], [8.889108934443536e-08, 8.89082535441525e-08, 8.890522077895453e-08], [8.890939955688829e-08, 8.889652829000615e-08, 8.889603483802508e-08], [0.02252889241748664, 0.01694788298954998, 0.01021199867340171]]","[[0.12453538763756038, 0.1630118526659419, 0.25145293414939857], [0.13042947653999, 0.15950493070714383, 0.24120974391410957], [0.12794018963308287, 0.16398141058223406, 0.24277017865368689], [0.1340726898430062, 0.16233586033990408, 0.24730523857532177], [0.10144160955772036, 0.13083288175932514, 0.18501033535122416]]"
134,"[[-2.5243706703186035, -2.7564141750335693, -3.629587411880493], [-2.523422956466675, -2.7590975761413574, -3.6312944889068604], [-2.525674819946289, -2.7577927112579346, -3.629631519317627], [-2.526669502258301, -2.7585530281066895, -3.6300110816955566], [-6.266110897064209, -5.535600185394287, -3.5746843814849854]]","[[8.889377966240473e-08, 8.889031033235481e-08, 8.889087410908582e-08], [8.88958120467916e-08, 8.891767732439457e-08, 8.889494782103777e-08], [8.891437469516358e-08, 8.890507481048921e-08, 8.889043018006795e-08], [8.88936557104104e-08, 8.889289059107482e-08, 8.889725346762426e-08], [0.018821830844735255, 0.01876775751847391, 0.01223364270180982]]","[[0.12528609146962086, 0.16188542970466616, 0.24354514429052687], [0.13078539158624727, 0.16662283234925568, 0.24658594622143373], [0.13106438338310225, 0.1652135804405042, 0.24026792537510536], [0.13161601049808452, 0.16161102263812427, 0.24143322298478234], [0.09622027051678961, 0.13736685119604927, 0.17106238390932418]]"
135,"[[-2.528000593185425, -2.7596518993377686, -3.6298751831054688], [-2.529270887374878, -2.761143207550049, -3.632413625717163], [-2.5258426666259766, -2.757385492324829, -3.629645824432373], [-2.526226043701172, -2.7579495906829834, -3.62927508354187], [-6.2615065574646, -5.534653663635254, -3.5748558044433594]]","[[8.88970092154191e-08, 8.88979025442071e-08, 8.889053640590755e-08], [8.890642722367906e-08, 8.890816767170843e-08, 8.889334303750556e-08], [8.89091295313649e-08, 8.889733967902415e-08, 8.890696231948163e-08], [8.888988044696483e-08, 8.88914893797388e-08, 8.889811407358773e-08], [0.019764426293375038, 0.018430363642594875, 0.011541630948509376]]","[[0.13684383501378075, 0.15991897168203886, 0.24616447214608475], [0.1296718394763713, 0.16957629253768694, 0.2423518953119293], [0.13630376352213694, 0.16110368801574962, 0.2368877310292582], [0.1373808499699275, 0.16049540160906486, 0.24484131727201888], [0.09303173196509858, 0.1374821323751182, 0.1708448252189737]]"
136,"[[-2.525419235229492, -2.7577240467071533, -3.6296844482421875], [-2.524592399597168, -2.7543587684631348, -3.627682685852051], [-2.5241286754608154, -2.756948947906494, -3.6296722888946533], [-2.5253586769104004, -2.7566986083984375, -3.628997802734375], [-6.259167194366455, -5.533471584320068, -3.57486629486084]]","[[8.889737445885421e-08, 8.88999181121015e-08, 8.889923385457058e-08], [8.889903544546481e-08, 8.889312732990775e-08, 8.889364949010757e-08], [8.889088587207495e-08, 8.890353635397904e-08, 8.890546909532034e-08], [8.890876207772512e-08, 8.889319420328786e-08, 8.889922616812036e-08], [0.0198508045326755, 0.017619296100473827, 0.01172078754492444]]","[[0.13734271886685576, 0.1654724254431426, 0.24794041494997965], [0.13257778947333154, 0.16564360069037137, 0.23970747901901143], [0.1314700410933013, 0.1634568158185677, 0.23897935510133825], [0.12934516478546118, 0.1691020538412151, 0.24751690169825966], [0.10470817762525707, 0.13779039605579807, 0.1834189352999821]]"
137,"[[-2.5257620811462402, -2.757704257965088, -3.629361391067505], [-2.5257487297058105, -2.757704257965088, -3.6296863555908203], [-2.525970458984375, -2.7623353004455566, -3.6317782402038574], [-2.52587628364563, -2.7575278282165527, -3.6290085315704346], [-6.261042594909668, -5.535404205322266, -3.5755088329315186]]","[[8.889414258576002e-08, 8.889191934157685e-08, 8.889346682299146e-08], [8.889582843428373e-08, 8.889896316394172e-08, 8.889329930673944e-08], [8.889677979115089e-08, 8.889113997504819e-08, 8.891099710445945e-08], [8.889365407673317e-08, 8.889482818372984e-08, 8.889612849831933e-08], [0.01935786638140393, 0.01825226550433226, 0.010794090383187262]]","[[0.13842151262555563, 0.16555665319838928, 0.243858239153684], [0.13749056809751453, 0.16868240763336975, 0.2420823050715892], [0.130712856887355, 0.15893822130662205, 0.23573286043904634], [0.13079340759986574, 0.16086685846967164, 0.23720514071061372], [0.10471201256973647, 0.14197451425104513, 0.17642023994091002]]"
138,"[[-2.528242588043213, -2.756070852279663, -3.628021717071533], [-2.524000883102417, -2.754971981048584, -3.6285336017608643], [-2.5281014442443848, -2.759460687637329, -3.630249500274658], [-2.5245521068573, -2.7565367221832275, -3.629903554916382], [-6.268611431121826, -5.539235591888428, -3.575634241104126]]","[[8.891009696151563e-08, 8.889504520834633e-08, 8.889092335474023e-08], [8.891909004815534e-08, 8.890400042169292e-08, 8.890186889717531e-08], [8.889069172680534e-08, 8.889109691301486e-08, 8.889414931123397e-08], [8.890808027500983e-08, 8.889351485827137e-08, 8.889266651047071e-08], [0.020100442326413958, 0.019150592983487362, 0.0111413786871364]]","[[0.1371742158871403, 0.16460251432039286, 0.24101891845765083], [0.1411064787393293, 0.17021399106585125, 0.23633968373551037], [0.13473645545416177, 0.16550923300381604, 0.24431999991018322], [0.1348386774914086, 0.166399422871776, 0.2433081137713433], [0.1043756116612359, 0.13703825202462716, 0.17944426374920058]]"
139,"[[-2.525486469268799, -2.7576797008514404, -3.6295998096466064], [-2.5213053226470947, -2.7567477226257324, -3.63079833984375], [-2.52109694480896, -2.757488489151001, -3.6308743953704834], [-2.5276577472686768, -2.7548787593841553, -3.6265830993652344], [-6.266447067260742, -5.536321640014648, -3.5750322341918945]]","[[8.890091171896255e-08, 8.88939468202686e-08, 8.891026672909602e-08], [8.889393189993539e-08, 8.889061877398267e-08, 8.889598455457134e-08], [8.889100134901125e-08, 8.889195305204466e-08, 8.890779638991689e-08], [8.889237540899646e-08, 8.88968396449849e-08, 8.889637334834603e-08], [0.019549105687342513, 0.017255301678980907, 0.0121470323842851]]","[[0.1364160861633408, 0.16570347158823096, 0.24326047705271034], [0.12420363192545644, 0.16197764043217108, 0.24558787803902327], [0.13346906191579325, 0.16877012088746518, 0.24056203370978885], [0.13274948332417083, 0.16143451938626902, 0.23057993408631422], [0.0957878164825002, 0.1417113264413343, 0.1795862594160829]]"
140,"[[-2.5272274017333984, -2.758042812347412, -3.6294286251068115], [-2.526864528656006, -2.758788585662842, -3.631702184677124], [-2.5261924266815186, -2.758244037628174, -3.629808187484741], [-2.5290021896362305, -2.760063886642456, -3.6290807723999023], [-6.2650017738342285, -5.53642463684082, -3.575226306915283]]","[[8.890002121001549e-08, 8.889444755823472e-08, 8.889343487682733e-08], [8.8896496038825e-08, 8.890098258993383e-08, 8.89063200492888e-08], [8.889209087865135e-08, 8.889917731939965e-08, 8.889156684794426e-08], [8.888996314065527e-08, 8.889581981757543e-08, 8.889594818833938e-08], [0.0201577219636037, 0.01669578081848017, 0.011279329024339188]]","[[0.14097218848366164, 0.16681890191373216, 0.24706720712548716], [0.13886888010517007, 0.16642171616870344, 0.23643225697503426], [0.13345916184123927, 0.1639018554220113, 0.24320274459212973], [0.13138783622317848, 0.16894280424097458, 0.24071942756144235], [0.10043539192441663, 0.137554577542884, 0.17847693152728608]]"
141,"[[-2.5262460708618164, -2.7577338218688965, -3.629696846008301], [-2.5250227451324463, -2.7575278282165527, -3.6299123764038086], [-2.525177240371704, -2.757110834121704, -3.6295008659362793], [-2.524592399597168, -2.756939172744751, -3.6296844482421875], [-6.262561798095703, -5.536370754241943, -3.575625419616699]]","[[8.889922556608394e-08, 8.890705855333124e-08, 8.891389572503046e-08], [8.889239683243565e-08, 8.89115631293846e-08, 8.889583956542373e-08], [8.889358347450023e-08, 8.889028385106707e-08, 8.88913594572509e-08], [8.889891077169515e-08, 8.89031247780361e-08, 8.889122509523317e-08], [0.0186313806360268, 0.017707290456891574, 0.011046501333663531]]","[[0.13517944005659244, 0.16120180779337903, 0.23776145353746778], [0.1339166107595748, 0.16355370159020974, 0.24024071207017608], [0.13622308524695223, 0.16092138503361925, 0.2412459277013105], [0.13338062465469297, 0.16206987899878386, 0.2429372018905608], [0.0968064973366558, 0.13506209801713612, 0.17915449739142375]]"
142,"[[-2.525580644607544, -2.757262945175171, -3.63000226020813], [-2.5260915756225586, -2.757880926132202, -3.6301276683807373], [-2.5241823196411133, -2.7579545974731445, -3.6304099559783936], [-2.5226633548736572, -2.7569735050201416, -3.630180597305298], [-6.26334810256958, -5.536135196685791, -3.5753800868988037]]","[[8.889312263273244e-08, 8.889386519747546e-08, 8.88931130387241e-08], [8.889055110728536e-08, 8.88943716112901e-08, 8.889513920985536e-08], [8.891690195609237e-08, 8.890692161194902e-08, 8.89080084658164e-08], [8.889342369434222e-08, 8.889468452718987e-08, 8.890071668599684e-08], [0.017933745268730324, 0.019793585356696224, 0.011479741513016837]]","[[0.13877693794375232, 0.15719669318495272, 0.24593728387802694], [0.12548659688778802, 0.1727869178149318, 0.23973900685914304], [0.1359787354995679, 0.1642029443940775, 0.24242860360710838], [0.1262361249287023, 0.16261310093209236, 0.24408901622034024], [0.1007662279801314, 0.13635798036404595, 0.18575509998128772]]"
143,"[[-2.5259504318237305, -2.7565221786499023, -3.628741979598999], [-2.5276241302490234, -2.7552711963653564, -3.6275627613067627], [-2.5257151126861572, -2.757488489151001, -3.6293208599090576], [-2.527785539627075, -2.756728172302246, -3.6284029483795166], [-6.2668232917785645, -5.53904914855957, -3.5760295391082764]]","[[8.889306130347893e-08, 8.889236779269314e-08, 8.89106415120014e-08], [8.889379561880483e-08, 8.889341263107442e-08, 8.889319424571715e-08], [8.889222714059229e-08, 8.890136007077158e-08, 8.889707960432523e-08], [8.889157851548675e-08, 8.88981455515369e-08, 8.889375868317401e-08], [0.020949920381913636, 0.017831022399546786, 0.011212524476044244]]","[[0.1330464853768392, 0.15733442075615137, 0.23735907836934717], [0.12319472935337568, 0.15722373507408813, 0.25032810144621975], [0.13096495271219838, 0.1610032680292783, 0.24632824652310215], [0.1296286255082297, 0.15434044575478043, 0.24584798149181164], [0.0957926738295272, 0.1357402435858597, 0.17651098068405982]]"
144,"[[-2.5246596336364746, -2.7581801414489746, -3.6306819915771484], [-2.525815963745117, -2.7576258182525635, -3.6293015480041504], [-2.5243706703186035, -2.7567379474639893, -3.629476308822632], [-2.5246732234954834, -2.756119728088379, -3.6290948390960693], [-6.262971878051758, -5.536247730255127, -3.5754330158233643]]","[[8.889412891157567e-08, 8.890557023719795e-08, 8.889926113680841e-08], [8.889388066577622e-08, 8.889077465953097e-08, 8.889577562605896e-08], [8.89002493467546e-08, 8.890042365738602e-08, 8.88928250658564e-08], [8.889783191263413e-08, 8.889024618259128e-08, 8.889047605356921e-08], [0.018948824758392463, 0.01704704215829295, 0.011602193230527705]]","[[0.13511607446884075, 0.16852099693727346, 0.24090967147042938], [0.13961919690883673, 0.1599332313710525, 0.24885154926728068], [0.13072581446528903, 0.16390480666080365, 0.23850528787541905], [0.13252900302205414, 0.16418110961450463, 0.2418400818024243], [0.09897521803718404, 0.12696965255152556, 0.17687509955527336]]"
145,"[[-2.5272274017333984, -2.756939172744751, -3.629056215286255], [-2.525284767150879, -2.7594752311706543, -3.6297569274902344], [-2.526763677597046, -2.7557568550109863, -3.627952814102173], [-2.527294635772705, -2.758356809616089, -3.627765655517578], [-6.263758182525635, -5.537469387054443, -3.5759096145629883]]","[[8.890569253285614e-08, 8.890586447080138e-08, 8.890845677704357e-08], [8.89126758104748e-08, 8.889014811940903e-08, 8.889440067406504e-08], [8.889175573531384e-08, 8.88919587674537e-08, 8.889798113522986e-08], [8.889545642386563e-08, 8.889081986885035e-08, 8.890617980177771e-08], [0.018785703501810757, 0.019412769752525195, 0.011136154617299145]]","[[0.13353915345799866, 0.15669730532358547, 0.23930484866380877], [0.13068469793349416, 0.16378425779149103, 0.24363045599812685], [0.12943581812728935, 0.17341291446968796, 0.2383469153388726], [0.13119751130234877, 0.16293527356934692, 0.24257341814246183], [0.09596227117753212, 0.13468719279429883, 0.17607906064738327]]"
146,"[[-2.525520086288452, -2.7576897144317627, -3.6297762393951416], [-2.524290084838867, -2.7566006183624268, -3.629566192626953], [-2.5229389667510986, -2.7553300857543945, -3.62922739982605], [-2.5259032249450684, -2.7568163871765137, -3.629098415374756], [-6.271071910858154, -5.540859222412109, -3.576758623123169]]","[[8.890688016568669e-08, 8.889435421071173e-08, 8.889970369833146e-08], [8.890077143125691e-08, 8.889112907448938e-08, 8.88932930481255e-08], [8.889263362546672e-08, 8.889189575182535e-08, 8.889530253455814e-08], [8.891371310886089e-08, 8.890675333627716e-08, 8.889851654494896e-08], [0.020710949015011176, 0.01834480126097249, 0.01080001287747976]]","[[0.12808033943472422, 0.16778077787529905, 0.23941822064353674], [0.12732203285042779, 0.1700232810177251, 0.24395202264284777], [0.13358199422606334, 0.16552553437570583, 0.24407798126932465], [0.1362747899454283, 0.16309998738032222, 0.24383588070890042], [0.09947067145556418, 0.14145428258415865, 0.1750980877830374]]"
147,"[[-2.5246260166168213, -2.756728172302246, -3.6292362213134766], [-2.5250563621520996, -2.756948947906494, -3.629380941390991], [-2.5264008045196533, -2.7576797008514404, -3.62959623336792], [-2.5224413871765137, -2.756222724914551, -3.629333257675171], [-6.257083415985107, -5.5376362800598145, -3.5767393112182617]]","[[8.889021676517084e-08, 8.88911282656197e-08, 8.89056842808978e-08], [8.889319196035382e-08, 8.889310653436234e-08, 8.889003861749603e-08], [8.889733300039421e-08, 8.888977778306994e-08, 8.889771662280312e-08], [8.889671917466213e-08, 8.889919210647145e-08, 8.890951577884646e-08], [0.018958451673646064, 0.018068626920139514, 0.011624656029244514]]","[[0.13418298129888778, 0.16668456225517578, 0.24643502091353026], [0.13659342830661308, 0.16584714931287448, 0.24205200924726825], [0.12960151451227192, 0.16795562275326525, 0.2374597577144723], [0.12924267789136293, 0.16469504732875667, 0.2413417911042908], [0.09878387940408942, 0.13814290852743336, 0.18444350371327314]]"
148,"[[-2.5242159366607666, -2.7602651119232178, -3.6319618225097656], [-2.525042772293091, -2.7567968368530273, -3.629347324371338], [-2.527456045150757, -2.759676456451416, -3.6298716068267822], [-2.5304808616638184, -2.7598824501037598, -3.629455089569092], [-6.260988712310791, -5.53541898727417, -3.575521230697632]]","[[8.88914967731442e-08, 8.888994167170333e-08, 8.889247357906171e-08], [8.889147703366844e-08, 8.889093687471199e-08, 8.889087627360699e-08], [8.889163485801312e-08, 8.890065263602517e-08, 8.890066782245141e-08], [8.890070803975558e-08, 8.889915284235176e-08, 8.889565370257201e-08], [0.017884599975546145, 0.018717808787400914, 0.010848587761174245]]","[[0.1415426745279515, 0.16408189814189983, 0.24686504970700326], [0.12463698165793591, 0.1582250039761188, 0.23851139619346123], [0.1350308123046968, 0.16889711801384455, 0.2449780574592507], [0.14062268743775935, 0.1677530726689938, 0.24439266526772307], [0.09611298596892694, 0.13312287434445452, 0.17783769830278312]]"
